idx	dt	s1	s2	s3
934	2020-10-01 13:00:00	-69.62	-75.64	-74.11
935	2020-10-01 13:01:00	-69.51	-75.42	-73.94
936	2020-10-01 13:02:00	-69.56	-75.64	-74.11
937	2020-10-01 13:03:00	-69.56	-75.53	-73.94
938	2020-10-01 13:04:00	-69.73	-75.59	-73.83
939	2020-10-01 13:05:00	-69.51	-75.53	-73.89
940	2020-10-01 13:06:00	-69.62	-75.48	-73.94
941	2020-10-01 13:07:00	-69.45	-75.8	-74.27
942	2020-10-01 13:08:00	-69.56	-75.64	-74
943	2020-10-01 13:09:00	-69.67	-75.59	-74.22
944	2020-10-01 13:10:00	-69.62	-75.7	-74.11
945	2020-10-01 13:11:00	-69.56	-75.7	-73.89
946	2020-10-01 13:12:00	-69.67	-75.97	-74.22
947	2020-10-01 13:13:00	-69.56	-75.7	-74.05
948	2020-10-01 13:14:00	-69.62	-75.8	-74.11
949	2020-10-01 13:15:00	-69.62	-75.7	-74.05
950	2020-10-01 13:16:00	-69.62	-75.86	-74.11
951	2020-10-01 13:17:00	-69.56	-75.8	-74.05
952	2020-10-01 13:18:00	-69.62	-75.8	-74
953	2020-10-01 13:19:00	-69.67	-75.91	-74.22
954	2020-10-01 13:20:00	-69.67	-75.91	-74.05
955	2020-10-01 13:21:00	-69.78	-75.97	-74
956	2020-10-01 13:22:00	-69.62	-75.86	-73.89
957	2020-10-01 13:23:00	-69.67	-76.13	-74.11
958	2020-10-01 13:24:00	-69.62	-76.02	-74.05
959	2020-10-01 13:25:00	-69.51	-76.19	-74.05
960	2020-10-01 13:26:00	-69.73	-76.41	-74.27
961	2020-10-01 13:27:00	-69.67	-76.24	-73.94
962	2020-10-01 13:28:00	-69.51	-76.24	-74.11
963	2020-10-01 13:29:00	-69.62	-76.24	-73.89
964	2020-10-01 13:30:00	-69.56	-76.19	-74.11
965	2020-10-01 13:31:00	-69.56	-76.35	-74.11
966	2020-10-01 13:32:00	-69.62	-76.57	-74.11
967	2020-10-01 13:33:00	-69.56	-76.35	-74.11
968	2020-10-01 13:34:00	-69.56	-76.35	-74.11
969	2020-10-01 13:35:00	-69.56	-76.52	-74.05
970	2020-10-01 13:36:00	-69.67	-76.46	-74
971	2020-10-01 13:37:00	-69.78	-76.46	-74.11
972	2020-10-01 13:38:00	-69.73	-76.52	-74.05
973	2020-10-01 13:39:00	-69.51	-76.52	-74.11
974	2020-10-01 13:40:00	-69.56	-76.57	-74.11
975	2020-10-01 13:41:00	-69.56	-76.52	-73.94
976	2020-10-01 13:42:00	-69.73	-76.57	-74.05
977	2020-10-01 13:43:00	-69.62	-76.68	-73.94
978	2020-10-01 13:44:00	-69.56	-76.52	-74
979	2020-10-01 13:45:00	-69.56	-76.52	-74.11
980	2020-10-01 13:46:00	-69.62	-76.57	-74.22
981	2020-10-01 13:47:00	-69.78	-76.57	-74.05
982	2020-10-01 13:48:00	-69.62	-76.63	-74.11
983	2020-10-01 13:49:00	-69.56	-76.63	-74.05
984	2020-10-01 13:50:00	-69.67	-76.63	-74.05
985	2020-10-01 13:51:00	-69.56	-76.46	-74.22
986	2020-10-01 13:52:00	-69.67	-76.57	-74.11
987	2020-10-01 13:53:00	-69.67	-76.68	-74.22
988	2020-10-01 13:54:00	-69.62	-76.57	-74.22
989	2020-10-01 13:55:00	-69.62	-76.68	-74.33
990	2020-10-01 13:56:00	-69.67	-76.57	-74.27
991	2020-10-01 13:57:00	-69.73	-76.74	-74.33
992	2020-10-01 13:58:00	-69.73	-76.68	-74.22
993	2020-10-01 13:59:00	-69.56	-76.74	-74.33
994	2020-10-01 14:00:00	-69.62	-76.68	-74.22
995	2020-10-01 14:01:00	-69.73	-76.68	-74.33
996	2020-10-01 14:02:00	-69.67	-76.63	-74.11
997	2020-10-01 14:03:00	-69.56	-76.68	-74.22
998	2020-10-01 14:04:00	-69.73	-76.63	-74.22
999	2020-10-01 14:05:00	-69.73	-76.68	-74.11
1000	2020-10-01 14:06:00	-69.67	-76.57	-74.05
1001	2020-10-01 14:07:00	-69.62	-76.57	-74.38
1002	2020-10-01 14:08:00	-69.67	-76.63	-74.22
1003	2020-10-01 14:09:00	-69.67	-76.68	-74.44
1004	2020-10-01 14:10:00	-69.67	-76.63	-74.33
1005	2020-10-01 14:11:00	-69.73	-76.74	-74.38
1006	2020-10-01 14:12:00	-69.62	-76.68	-74.55
1007	2020-10-01 14:13:00	-69.95	-76.63	-74.49
1008	2020-10-01 14:14:00	-69.78	-76.74	-74.33
1009	2020-10-01 14:15:00	-69.89	-76.63	-74.33
1010	2020-10-01 14:16:00	-69.62	-76.63	-74.44
1011	2020-10-01 14:17:00	-69.73	-76.68	-74.27
1012	2020-10-01 14:18:00	-69.67	-76.68	-74.49
1013	2020-10-01 14:19:00	-69.89	-76.63	-74.44
1014	2020-10-01 14:20:00	-69.95	-76.74	-74.76
1015	2020-10-01 14:21:00	-69.67	-76.79	-74.55
1016	2020-10-01 14:22:00	-69.62	-76.74	-74.6
1017	2020-10-01 14:23:00	-69.73	-76.74	-74.55
1018	2020-10-01 14:24:00	-69.67	-76.74	-74.49
1019	2020-10-01 14:25:00	-69.62	-76.63	-74.44
1020	2020-10-01 14:26:00	-69.4	-76.57	-74.44
1021	2020-10-01 14:27:00	-69.78	-76.63	-74.49
1022	2020-10-01 14:28:00	-69.73	-76.74	-74.55
1023	2020-10-01 14:29:00	-69.67	-76.68	-74.44
1024	2020-10-01 14:30:00	-69.62	-76.79	-74.49
1025	2020-10-01 14:31:00	-69.67	-76.63	-74.55
1026	2020-10-01 14:32:00	-69.73	-76.79	-74.44
1027	2020-10-01 14:33:00	-69.73	-76.68	-74.55
1028	2020-10-01 14:34:00	-70.06	-76.74	-74.6
1029	2020-10-01 14:35:00	-69.89	-76.79	-74.55
1030	2020-10-01 14:36:00	-69.78	-76.74	-74.49
1031	2020-10-01 14:37:00	-69.95	-76.68	-74.55
1032	2020-10-01 14:38:00	-70	-76.9	-74.49
1033	2020-10-01 14:39:00	-69.89	-76.74	-74.66
1034	2020-10-01 14:40:00	-69.62	-76.74	-74.76
1035	2020-10-01 14:41:00	-70.11	-76.79	-74.49
1036	2020-10-01 14:42:00	-69.67	-76.74	-74.55
1037	2020-10-01 14:43:00	-69.78	-76.79	-74.6
1038	2020-10-01 14:44:00	-69.78	-76.9	-74.55
1039	2020-10-01 14:45:00	-70	-76.74	-74.66
1040	2020-10-01 14:46:00	-69.73	-76.95	-74.55
1041	2020-10-01 14:47:00	-69.62	-76.95	-74.6
1042	2020-10-01 14:48:00	-69.95	-76.74	-74.49
1043	2020-10-01 14:49:00	-70	-76.9	-74.49
1044	2020-10-01 14:50:00	-69.73	-76.79	-74.76
1045	2020-10-01 14:51:00	-69.89	-76.79	-74.55
1046	2020-10-01 14:52:00	-69.78	-76.74	-74.82
1047	2020-10-01 14:53:00	-69.78	-76.95	-74.6
1048	2020-10-01 14:54:00	-69.89	-76.79	-74.66
1049	2020-10-01 14:55:00	-69.95	-76.74	-74.66
1050	2020-10-01 14:56:00	-69.89	-76.79	-74.49
1051	2020-10-01 14:57:00	-70.11	-76.68	-74.44
1052	2020-10-01 14:58:00	-69.78	-77.01	-74.87
1053	2020-10-01 14:59:00	-69.89	-76.79	-74.6
1054	2020-10-01 15:00:00	-70	-76.95	-74.87
1055	2020-10-01 15:01:00	-69.95	-76.79	-74.6
1056	2020-10-01 15:02:00	-69.89	-76.74	-74.6
1057	2020-10-01 15:03:00	-69.73	-77.01	-74.87
1058	2020-10-01 15:04:00	-70	-76.9	-74.76
1059	2020-10-01 15:05:00	-69.95	-76.74	-74.66
1060	2020-10-01 15:06:00	-69.78	-76.79	-74.76
1061	2020-10-01 15:07:00	-70	-76.9	-74.82
1062	2020-10-01 15:08:00	-69.95	-76.9	-74.76
1063	2020-10-01 15:09:00	-70.06	-76.95	-74.66
1064	2020-10-01 15:10:00	-69.78	-76.9	-74.55
1065	2020-10-01 15:11:00	-69.89	-76.79	-75.04
1066	2020-10-01 15:12:00	-70.06	-76.95	-74.82
1067	2020-10-01 15:13:00	-69.95	-76.9	-74.93
1068	2020-10-01 15:14:00	-70.06	-76.9	-74.87
1069	2020-10-01 15:15:00	-69.89	-76.95	-74.82
1070	2020-10-01 15:16:00	-70.17	-76.74	-74.82
1071	2020-10-01 15:17:00	-70	-76.9	-74.87
1072	2020-10-01 15:18:00	-70.17	-76.95	-74.98
1073	2020-10-01 15:19:00	-70.11	-76.9	-74.87
1074	2020-10-01 15:20:00	-70.06	-76.9	-74.93
1075	2020-10-01 15:21:00	-70.06	-76.9	-74.82
1076	2020-10-01 15:22:00	-70	-77.01	-74.93
1077	2020-10-01 15:23:00	-70.06	-76.95	-75.04
1078	2020-10-01 15:24:00	-69.95	-76.9	-74.93
1079	2020-10-01 15:25:00	-69.89	-77.01	-75.04
1080	2020-10-01 15:26:00	-70.11	-76.95	-74.93
1081	2020-10-01 15:27:00	-69.89	-77.01	-74.98
1082	2020-10-01 15:28:00	-70.22	-76.95	-74.98
1083	2020-10-01 15:29:00	-70.17	-77.06	-75.09
1084	2020-10-01 15:30:00	-70.06	-76.9	-74.98
1085	2020-10-01 15:31:00	-69.73	-76.95	-75.09
1086	2020-10-01 15:32:00	-70.11	-76.95	-75.04
1087	2020-10-01 15:33:00	-70.06	-76.95	-74.93
1088	2020-10-01 15:34:00	-70.11	-76.9	-74.93
1089	2020-10-01 15:35:00	-69.95	-77.01	-74.87
1090	2020-10-01 15:36:00	-70.06	-76.95	-75.09
1091	2020-10-01 15:37:00	-70	-77.06	-75.09
1092	2020-10-01 15:38:00	-70.11	-77.01	-74.98
1093	2020-10-01 15:39:00	-70.17	-77.01	-74.93
1094	2020-10-01 15:40:00	-70.17	-76.95	-74.76
1095	2020-10-01 15:41:00	-70	-77.01	-74.93
1096	2020-10-01 15:42:00	-70.11	-77.01	-74.98
1097	2020-10-01 15:43:00	-70.06	-77.01	-74.93
1098	2020-10-01 15:44:00	-69.95	-77.06	-74.93
1099	2020-10-01 15:45:00	-70	-77.01	-74.98
1100	2020-10-01 15:46:00	-70.06	-77.12	-74.93
1101	2020-10-01 15:47:00	-70.11	-77.01	-74.98
1102	2020-10-01 15:48:00	-70.11	-77.06	-74.87
1103	2020-10-01 15:49:00	-70	-77.01	-75.04
1104	2020-10-01 15:50:00	-70	-77.01	-74.87
1105	2020-10-01 15:51:00	-70.11	-77.01	-74.98
1106	2020-10-01 15:52:00	-70.06	-77.06	-74.87
1107	2020-10-01 15:53:00	-70.11	-77.01	-74.87
1108	2020-10-01 15:54:00	-70.11	-77.34	-74.98
1109	2020-10-01 15:55:00	-70.22	-77.01	-74.93
1110	2020-10-01 15:56:00	-69.73	-77.17	-74.98
1111	2020-10-01 15:57:00	-70.11	-77.01	-74.87
1112	2020-10-01 15:58:00	-70.11	-77.01	-74.66
1113	2020-10-01 16:03:00	-70.11	-77.01	-74.49
1114	2020-10-01 16:04:00	-70.06	-77.01	-74.55
1115	2020-10-01 16:05:00	-70	-76.79	-74.44
1116	2020-10-01 16:06:00	-70	-76.79	-74.49
1117	2020-10-01 16:07:00	-70.06	-76.79	-74.33
1118	2020-10-01 16:08:00	-69.95	-76.79	-74.11
1119	2020-10-01 16:09:00	-69.73	-76.74	-74.05
1120	2020-10-01 16:10:00	-69.78	-76.63	-74.05
1121	2020-10-01 16:11:00	-69.78	-76.68	-74.05
1122	2020-10-01 16:12:00	-69.73	-76.57	-73.89
1123	2020-10-01 16:13:00	-69.67	-76.52	-73.89
1124	2020-10-01 16:14:00	-69.56	-76.46	-73.78
1125	2020-10-01 16:15:00	-69.45	-76.46	-73.78
1126	2020-10-01 16:16:00	-69.51	-76.52	-73.51
1127	2020-10-01 16:17:00	-69.35	-76.41	-73.29
1128	2020-10-01 16:18:00	-69.35	-76.35	-73.34
1129	2020-10-01 16:19:00	-69.24	-76.24	-72.96
1130	2020-10-01 16:20:00	-69.13	-75.97	-72.85
1131	2020-10-01 16:21:00	-69.02	-75.91	-72.68
1132	2020-10-01 16:22:00	-68.96	-76.02	-72.63
1133	2020-10-01 16:23:00	-68.85	-75.8	-72.41
1134	2020-10-01 16:24:00	-68.47	-75.53	-72.19
1135	2020-10-01 16:25:00	-68.25	-75.37	-71.81
1136	2020-10-01 16:26:00	-68.41	-75.15	-71.54
1137	2020-10-01 16:27:00	-68.14	-74.93	-71.15
1138	2020-10-01 16:28:00	-67.87	-75.09	-71.15
1139	2020-10-01 16:29:00	-67.76	-74.82	-70.77
1140	2020-10-01 16:30:00	-67.48	-74.82	-70.28
1141	2020-10-01 16:31:00	-67.21	-74.38	-70.28
1142	2020-10-01 16:32:00	-67.05	-74.22	-69.89
1143	2020-10-01 16:33:00	-66.77	-74.22	-69.67
1144	2020-10-01 16:34:00	-66.72	-73.83	-69.24
1145	2020-10-01 16:35:00	-66.44	-73.56	-69.18
1146	2020-10-01 16:36:00	-65.95	-73.4	-68.8
1147	2020-10-01 16:37:00	-65.79	-73.12	-68.41
1148	2020-10-01 16:38:00	-65.57	-72.79	-68.09
1149	2020-10-01 16:39:00	-65.18	-72.63	-67.87
1150	2020-10-01 16:40:00	-65.02	-72.14	-67.37
1151	2020-10-01 16:41:00	-64.42	-71.86	-66.94
1152	2020-10-01 16:42:00	-64.25	-71.7	-66.77
1153	2020-10-01 16:43:00	-63.98	-71.32	-66.39
1154	2020-10-01 16:44:00	-63.6	-70.88	-65.9
1155	2020-10-01 16:45:00	-63.43	-70.77	-65.68
1156	2020-10-01 16:46:00	-62.89	-70.33	-65.08
1157	2020-10-01 16:47:00	-62.5	-70.06	-64.58
1158	2020-10-01 16:48:00	-62.12	-69.78	-64.09
1159	2020-10-01 16:49:00	-61.68	-69.45	-63.54
1160	2020-10-01 16:50:00	-61.02	-68.91	-62.94
1161	2020-10-01 16:51:00	-60.53	-68.52	-62.34
1162	2020-10-01 16:52:00	-60.31	-68.25	-61.79
1163	2020-10-01 16:53:00	-59.71	-67.92	-61.08
1164	2020-10-01 16:54:00	-59.33	-67.65	-61.13
1165	2020-10-01 16:55:00	-59.22	-67.81	-61.57
1166	2020-10-01 16:56:00	-58.62	-67.87	-62.06
1167	2020-10-01 16:57:00	-58.56	-67.87	-62.45
1168	2020-10-01 16:58:00	-58.73	-67.92	-62.5
1169	2020-10-01 16:59:00	-59.16	-68.03	-62.78
1170	2020-10-01 17:00:00	-59.27	-68.09	-63.16
1171	2020-10-01 17:01:00	-59.44	-67.98	-63.27
1172	2020-10-01 17:02:00	-59.71	-68.09	-63.65
1173	2020-10-01 17:03:00	-59.71	-68.09	-63.65
1174	2020-10-01 17:04:00	-59.93	-68.09	-63.87
1175	2020-10-01 17:05:00	-60.04	-68.14	-64.09
1176	2020-10-01 17:06:00	-60.04	-68.25	-64.14
1177	2020-10-01 17:07:00	-60.26	-68.31	-64.25
1178	2020-10-01 17:08:00	-60.2	-68.31	-64.36
1179	2020-10-01 17:09:00	-60.31	-68.31	-64.53
1180	2020-10-01 17:10:00	-60.53	-68.41	-64.69
1181	2020-10-01 17:11:00	-60.75	-68.47	-64.8
1182	2020-10-01 17:12:00	-60.86	-68.47	-64.75
1183	2020-10-01 17:13:00	-60.97	-68.52	-65.02
1184	2020-10-01 17:14:00	-60.91	-68.52	-65.24
1185	2020-10-01 17:15:00	-61.24	-68.63	-65.24
1186	2020-10-01 17:16:00	-61.46	-68.52	-65.35
1187	2020-10-01 17:17:00	-61.46	-68.58	-65.46
1188	2020-10-01 17:18:00	-61.57	-68.63	-65.62
1189	2020-10-01 17:19:00	-61.68	-68.69	-65.62
1190	2020-10-01 17:20:00	-61.63	-68.85	-65.84
1191	2020-10-01 17:21:00	-61.9	-68.8	-66.01
1192	2020-10-01 17:22:00	-61.96	-68.91	-65.95
1193	2020-10-01 17:23:00	-62.06	-68.91	-66.12
1194	2020-10-01 17:24:00	-62.06	-68.96	-66.01
1195	2020-10-01 17:25:00	-62.12	-68.85	-66.12
1196	2020-10-01 17:26:00	-62.23	-68.91	-66.22
1197	2020-10-01 17:27:00	-62.56	-69.02	-66.44
1198	2020-10-01 17:28:00	-62.45	-69.02	-66.44
1199	2020-10-01 17:29:00	-62.45	-69.02	-66.55
1200	2020-10-01 17:30:00	-62.61	-69.18	-66.66
1201	2020-10-01 17:31:00	-62.67	-69.18	-66.88
1202	2020-10-01 17:32:00	-62.72	-69.13	-66.72
1203	2020-10-01 17:33:00	-62.94	-69.07	-66.77
1204	2020-10-01 17:34:00	-62.61	-69.24	-66.94
1205	2020-10-01 17:35:00	-63.16	-69.24	-66.88
1206	2020-10-01 17:36:00	-63.05	-69.24	-66.99
1207	2020-10-01 17:37:00	-63.16	-69.24	-66.94
1208	2020-10-01 17:38:00	-63.16	-69.35	-67.05
1209	2020-10-01 17:39:00	-63.27	-69.35	-67.1
1210	2020-10-01 17:40:00	-63.27	-69.35	-67.05
1211	2020-10-01 17:41:00	-63.43	-69.35	-67.43
1212	2020-10-01 17:42:00	-63.32	-69.45	-67.27
1213	2020-10-01 17:43:00	-63.65	-69.45	-67.43
1214	2020-10-01 17:44:00	-63.76	-69.56	-67.43
1215	2020-10-01 17:45:00	-63.71	-69.45	-67.54
1216	2020-10-01 17:46:00	-63.82	-69.45	-67.81
1217	2020-10-01 17:47:00	-63.76	-69.56	-67.59
1218	2020-10-01 17:48:00	-64.09	-69.62	-67.81
1219	2020-10-01 17:49:00	-64.09	-69.51	-67.81
1220	2020-10-01 17:50:00	-64.04	-69.67	-67.92
1221	2020-10-01 17:51:00	-64.14	-69.89	-67.98
1222	2020-10-01 17:52:00	-64.25	-69.67	-68.03
1223	2020-10-01 17:53:00	-64.25	-69.56	-68.09
1224	2020-10-01 17:54:00	-64.25	-69.73	-68.09
1225	2020-10-01 17:55:00	-64.25	-69.73	-68.14
1226	2020-10-01 17:56:00	-64.36	-69.78	-68.14
1227	2020-10-01 17:57:00	-64.31	-69.78	-68.31
1228	2020-10-01 17:58:00	-64.53	-69.89	-68.36
1229	2020-10-01 17:59:00	-64.64	-69.89	-68.31
1230	2020-10-01 18:00:00	-64.64	-70	-68.36
1231	2020-10-01 18:01:00	-64.58	-70.11	-68.41
1232	2020-10-01 18:02:00	-64.69	-70.17	-68.63
1233	2020-10-01 18:03:00	-64.64	-69.95	-68.58
1234	2020-10-01 18:04:00	-64.69	-70.17	-68.58
1235	2020-10-01 18:05:00	-64.8	-70.17	-68.63
1236	2020-10-01 18:06:00	-64.75	-70.11	-68.8
1237	2020-10-01 18:07:00	-64.91	-70.22	-68.8
1238	2020-10-01 18:08:00	-65.13	-70.11	-68.96
1239	2020-10-01 18:09:00	-65.08	-70.22	-68.85
1240	2020-10-01 18:10:00	-64.91	-70.22	-68.91
1241	2020-10-01 18:11:00	-65.08	-70.28	-68.96
1242	2020-10-01 18:12:00	-65.18	-70.28	-68.91
1243	2020-10-01 18:13:00	-65.08	-70.28	-69.02
1244	2020-10-01 18:14:00	-65.29	-70.44	-69.07
1245	2020-10-01 18:15:00	-65.35	-70.28	-69.13
1246	2020-10-01 18:16:00	-65.4	-70.33	-69.13
1247	2020-10-01 18:17:00	-65.35	-70.49	-69.07
1248	2020-10-01 18:18:00	-65.4	-70.33	-69.24
1249	2020-10-01 18:19:00	-65.46	-70.33	-69.13
1250	2020-10-01 18:20:00	-65.46	-70.49	-69.24
1251	2020-10-01 18:21:00	-65.57	-70.33	-69.24
1252	2020-10-01 18:22:00	-65.29	-70.55	-69.45
1253	2020-10-01 18:23:00	-65.57	-70.55	-69.35
1254	2020-10-01 18:24:00	-65.68	-70.55	-69.45
1255	2020-10-01 18:25:00	-65.68	-70.49	-69.4
1256	2020-10-01 18:26:00	-65.73	-70.71	-69.62
1257	2020-10-01 18:27:00	-65.79	-70.6	-69.51
1258	2020-10-01 18:28:00	-65.68	-70.66	-69.62
1259	2020-10-01 18:29:00	-65.9	-70.71	-69.62
1260	2020-10-01 18:30:00	-65.84	-70.66	-69.51
1261	2020-10-01 18:31:00	-66.17	-70.66	-69.67
1262	2020-10-01 18:32:00	-65.95	-70.77	-69.62
1263	2020-10-01 18:33:00	-65.95	-70.66	-69.78
1264	2020-10-01 18:34:00	-65.9	-70.77	-69.62
1265	2020-10-01 18:35:00	-66.01	-70.66	-69.95
1266	2020-10-01 18:36:00	-65.95	-70.71	-69.78
1267	2020-10-01 18:37:00	-66.01	-70.82	-69.95
1268	2020-10-01 18:38:00	-66.17	-70.82	-70
1269	2020-10-01 18:39:00	-66.28	-70.88	-69.89
1270	2020-10-01 18:40:00	-66.22	-70.77	-70.06
1271	2020-10-01 18:41:00	-66.22	-70.88	-70.11
1272	2020-10-01 18:42:00	-66.39	-71.04	-70
1273	2020-10-01 18:43:00	-66.39	-71.04	-70.06
1274	2020-10-01 18:44:00	-66.22	-71.04	-70.06
1275	2020-10-01 18:45:00	-66.22	-70.99	-70.06
1276	2020-10-01 18:46:00	-66.44	-71.04	-70.11
1277	2020-10-01 18:47:00	-66.28	-71.1	-70.17
1278	2020-10-01 18:53:00	-66.55	-71.26	-70.22
1279	2020-10-01 18:54:00	-66.5	-71.26	-70.28
1280	2020-10-01 18:55:00	-67.05	-71.32	-70.33
1281	2020-10-01 18:56:00	-66.72	-71.54	-70.11
1282	2020-10-01 18:57:00	-66.66	-71.37	-70.17
1283	2020-10-01 18:58:00	-66.66	-71.43	-70.28
1284	2020-10-01 18:59:00	-66.66	-71.43	-70.49
1285	2020-10-01 19:00:00	-66.77	-71.43	-70.44
1286	2020-10-01 19:01:00	-66.83	-71.54	-70.28
1287	2020-10-01 19:02:00	-66.83	-71.54	-70.49
1288	2020-10-01 19:03:00	-66.94	-71.43	-70.66
1289	2020-10-01 19:04:00	-66.77	-71.54	-70.6
1290	2020-10-01 19:05:00	-66.88	-71.64	-70.88
1291	2020-10-01 19:06:00	-66.88	-71.59	-70.71
1292	2020-10-01 19:07:00	-66.99	-71.64	-70.71
1293	2020-10-01 19:08:00	-66.88	-71.75	-70.6
1294	2020-10-01 19:09:00	-67.1	-71.64	-70.71
1295	2020-10-01 19:10:00	-66.88	-71.64	-70.71
1296	2020-10-01 19:11:00	-66.99	-71.81	-70.66
1297	2020-10-01 19:12:00	-67.05	-71.81	-70.71
1298	2020-10-01 19:13:00	-66.99	-71.75	-70.82
1299	2020-10-01 19:14:00	-67.32	-71.75	-70.88
1300	2020-10-01 19:15:00	-66.94	-71.81	-70.77
1301	2020-10-01 19:16:00	-67.1	-71.64	-70.71
1302	2020-10-01 19:17:00	-67.21	-71.86	-70.82
1303	2020-10-01 19:18:00	-66.99	-71.75	-70.88
1304	2020-10-01 19:19:00	-66.94	-71.75	-70.82
1305	2020-10-01 19:20:00	-67.27	-71.92	-70.82
1306	2020-10-01 19:21:00	-67.37	-72.03	-71.1
1307	2020-10-01 19:22:00	-67.32	-72.14	-71.04
1308	2020-10-01 19:23:00	-67.32	-71.92	-71.04
1309	2020-10-01 19:24:00	-67.43	-71.92	-71.1
1310	2020-10-01 19:25:00	-67.27	-72.03	-71.15
1311	2020-10-01 19:26:00	-67.27	-71.86	-71.04
1312	2020-10-01 19:27:00	-67.27	-72.08	-71.15
1313	2020-10-01 19:28:00	-67.32	-72.08	-71.21
1314	2020-10-01 19:29:00	-67.37	-72.03	-71.15
1315	2020-10-01 19:30:00	-67.32	-72.14	-71.21
1316	2020-10-01 19:31:00	-67.37	-72.19	-71.26
1317	2020-10-01 19:32:00	-67.37	-72.08	-71.32
1318	2020-10-01 19:33:00	-67.37	-72.25	-71.26
1319	2020-10-01 19:34:00	-67.37	-72.19	-71.26
1320	2020-10-01 19:35:00	-67.48	-72.25	-71.26
1321	2020-10-01 19:36:00	-67.48	-72.3	-71.32
1322	2020-10-01 19:37:00	-67.65	-72.25	-71.26
1323	2020-10-01 19:38:00	-67.48	-72.3	-71.37
1324	2020-10-01 19:39:00	-67.43	-72.3	-71.32
1325	2020-10-01 19:40:00	-67.59	-72.19	-71.37
1326	2020-10-01 19:41:00	-67.54	-72.19	-71.59
1327	2020-10-01 19:42:00	-67.59	-72.36	-71.43
1328	2020-10-01 19:43:00	-67.81	-72.47	-71.54
1329	2020-10-01 19:44:00	-67.48	-72.47	-71.81
1330	2020-10-01 19:45:00	-67.65	-72.36	-71.59
1331	2020-10-01 19:46:00	-67.76	-72.47	-71.7
1332	2020-10-01 19:47:00	-67.87	-72.58	-71.59
1333	2020-10-01 19:48:00	-67.81	-72.63	-71.54
1334	2020-10-01 19:49:00	-67.65	-72.79	-71.75
1335	2020-10-01 19:50:00	-67.81	-72.58	-71.7
1336	2020-10-01 19:51:00	-67.92	-72.47	-71.7
1337	2020-10-01 19:52:00	-67.65	-72.63	-71.75
1338	2020-10-01 19:53:00	-67.98	-72.63	-71.86
1339	2020-10-01 19:54:00	-67.92	-72.63	-71.86
1340	2020-10-01 19:55:00	-67.92	-72.74	-71.86
1341	2020-10-01 19:56:00	-67.87	-72.68	-71.92
1342	2020-10-01 19:57:00	-67.81	-72.74	-71.86
1343	2020-10-01 19:58:00	-67.92	-72.79	-71.86
1344	2020-10-01 19:59:00	-67.87	-72.68	-71.81
1345	2020-10-01 20:00:00	-67.81	-72.74	-71.86
1346	2020-10-01 20:01:00	-67.92	-72.74	-71.92
1347	2020-10-01 20:02:00	-67.98	-72.79	-71.92
1348	2020-10-01 20:03:00	-67.92	-72.74	-71.92
1349	2020-10-01 20:04:00	-67.98	-72.9	-71.86
1350	2020-10-01 20:05:00	-67.98	-72.85	-72.14
1351	2020-10-01 20:06:00	-67.98	-72.85	-72.08
1352	2020-10-01 20:07:00	-68.03	-72.85	-71.92
1353	2020-10-01 20:08:00	-68.09	-72.96	-72.14
1354	2020-10-01 20:08:00	-68.09	-72.96	-72.14
1355	2020-10-01 20:09:00	-68.14	-72.85	-72.03
1356	2020-10-01 20:10:00	-68.09	-72.85	-72.25
1357	2020-10-01 20:11:00	-68.03	-72.96	-72.08
1358	2020-10-01 20:13:00	-68.25	-72.9	-72.14
1359	2020-10-01 20:14:00	-68.14	-72.9	-72.14
1360	2020-10-01 20:14:00	-68.14	-72.9	-72.14
1361	2020-10-01 20:15:00	-68.09	-73.01	-72.25
1362	2020-10-01 20:16:00	-68.03	-73.01	-72.25
1363	2020-10-01 20:17:00	-68.09	-72.96	-72.14
1364	2020-10-01 20:18:00	-68.09	-73.01	-72.14
1365	2020-10-01 20:19:00	-68.09	-73.01	-72.08
1366	2020-10-01 20:20:00	-68.09	-73.12	-72.19
1367	2020-10-01 20:21:00	-68.09	-73.18	-72.19
1368	2020-10-01 20:22:00	-68.25	-72.96	-72.3
1369	2020-10-01 20:23:00	-68.09	-73.18	-72.14
1370	2020-10-01 20:24:00	-68.25	-73.29	-72.3
1371	2020-10-01 20:25:00	-68.25	-73.12	-72.36
1372	2020-10-01 20:26:00	-68.25	-73.18	-72.19
1373	2020-10-01 20:27:00	-68.31	-73.01	-72.25
1374	2020-10-01 20:28:00	-68.36	-73.18	-72.47
1375	2020-10-01 20:29:00	-68.31	-73.23	-72.25
1376	2020-10-01 20:30:00	-68.41	-73.23	-72.25
1377	2020-10-01 20:31:00	-68.47	-73.4	-72.3
1378	2020-10-01 20:33:00	-68.36	-73.23	-72.47
1379	2020-10-01 20:33:00	-68.36	-73.23	-72.47
1380	2020-10-01 20:34:00	-68.41	-73.45	-72.36
1381	2020-10-01 20:35:00	-68.25	-73.18	-72.3
1382	2020-10-01 20:36:00	-68.47	-73.23	-72.47
1383	2020-10-01 20:37:00	-68.47	-73.29	-72.41
1384	2020-10-01 20:38:00	-68.41	-73.29	-72.58
1385	2020-10-01 20:39:00	-68.31	-73.29	-72.41
1386	2020-10-01 20:40:00	-68.52	-73.29	-72.47
1387	2020-10-01 20:41:00	-68.25	-73.23	-72.41
